datetime,symbol,open,high,low,close,adjusted,top_ten_marketcap,candle,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,short_ema,long_ema
2021-10-24 00:00:00,EIGHTCAP:CRYPTO10,33067.5,33140.0,33032.5,33140.0,33095,0.000725711348311231,72.5,33437.744906575135,33158.75,32879.755093424865,26.984126984126984,19.54144620811287,33164.65933340239,33152.790976729644
2021-10-24 00:30:00,EIGHTCAP:CRYPTO10,33140.0,33140.0,33070.0,33070.0,33105,0.00030216044719755253,-70.0,33429.3430609512,33164.875,32900.4069390488,12.16931216931217,16.931216931216927,33147.44854551105,33144.90612180301
2021-10-24 01:00:00,EIGHTCAP:CRYPTO10,33070.0,33105.0,33070.0,33070.0,33078,-0.0008155867693702135,0.0,33413.48428691033,33172.875,32932.26571308967,12.16931216931217,17.107583774250436,33133.36699178177,33137.77220544082
2021-10-24 01:30:00,EIGHTCAP:CRYPTO10,33070.0,33105.0,32920.0,32920.0,33003,-0.002267368039180151,-150.0,33421.83821264511,33169.875,32917.91178735489,0.0,8.11287477954144,33094.57299327599,33117.031995398844
2021-10-24 02:00:00,EIGHTCAP:CRYPTO10,32920.0,32997.5,32885.0,32997.5,32950,-0.0016059146138229785,77.5,33420.58735316016,33170.5,32920.41264683984,22.727272727272727,11.632194965528294,33076.9233581349,33105.64799583705
2021-10-24 02:30:00,EIGHTCAP:CRYPTO10,32997.5,33032.5,32940.0,32997.5,32991,0.0012443095599392606,0.0,33424.82421005283,33167.25,32909.67578994717,27.77777777777778,16.83501683501683,33062.48274756492,33095.34818670971
2021-10-24 03:00:00,EIGHTCAP:CRYPTO10,32997.5,32997.5,32852.5,32852.5,32925,-0.002000545603346393,-145.0,33441.25094165805,33149.125,32856.99905834195,0.0,16.83501683501683,33024.30406618948,33072.21978797545
2021-10-24 03:30:00,EIGHTCAP:CRYPTO10,32852.5,32927.5,32850.0,32850.0,32870,-0.001670463173879977,-2.5,33455.84831078167,33134.5,32813.15168921833,0.0,9.259259259259254,32992.61241779139,33051.05599864446
2021-10-24 04:00:00,EIGHTCAP:CRYPTO10,32850.0,33162.5,32777.5,33127.5,32979,0.003316093702464329,277.5,33421.734067774254,33121.875,32822.015932225746,68.29268292682927,22.76422764227642,33017.13743273841,33058.33637972594
2021-10-24 04:30:00,EIGHTCAP:CRYPTO10,33127.5,33127.5,32827.5,32927.5,33002,0.0006974135055641817,-200.0,33385.69868047392,33099.375,32813.05131952608,29.268292682926827,32.52032520325203,33000.83971769506,33045.875772133
2021-10-24 05:00:00,EIGHTCAP:CRYPTO10,32927.5,33037.5,32927.5,33037.5,32982,-0.0006060238773407667,110.0,33337.14884474583,33082.25,32827.35115525417,50.73170731707317,49.43089430894309,33007.50522356869,33045.078079548904
2021-10-24 05:30:00,EIGHTCAP:CRYPTO10,33037.5,33075.0,32972.5,32975.0,33015,0.00100054575222841,-62.5,33316.824216139976,33069.0,32821.175783860024,43.646408839779006,41.215469613259664,33001.59518291984,33038.40397673472
2021-10-24 06:00:00,EIGHTCAP:CRYPTO10,32975.0,32995.0,32817.5,32845.0,32908,-0.0032409510828411703,-130.0,33314.89650383672,33052.75,32790.60349616328,17.532467532467532,37.303527896439896,32973.12333147987,33019.984550379035
2021-10-24 06:30:00,EIGHTCAP:CRYPTO10,32845.0,32917.5,32615.0,32647.5,32756,-0.004618937644341847,-197.5,33333.32816542919,33024.875,32716.42183457081,5.93607305936073,22.371649810535754,32913.91908939261,32984.50983129531
2021-10-24 07:00:00,EIGHTCAP:CRYPTO10,32647.5,32687.5,32430.0,32527.5,32573,-0.005586762730492079,-120.0,33364.83127295571,32992.75,32620.668727044293,13.310580204778159,12.259706932202135,32843.66107313941,32940.985085457665
2021-10-24 07:30:00,EIGHTCAP:CRYPTO10,32527.5,32677.5,32480.0,32670.0,32588,0.00046050409848641394,142.5,33343.325249139554,32964.125,32584.92475086045,32.76450511945392,17.337052794530933,32812.08633256861,32915.176982080746
2021-10-24 08:00:00,EIGHTCAP:CRYPTO10,32670.0,32842.5,32632.5,32842.5,32746,0.004848410457837238,172.5,33302.598881614074,32944.0,32585.401118385926,56.31399317406144,34.1296928327645,32817.61609028341,32908.25536473972
2021-10-24 08:30:00,EIGHTCAP:CRYPTO10,32842.5,32842.5,32662.5,32702.5,32762,0.0004886092957918642,-140.0,33265.07615143241,32917.625,32570.17384856759,37.20136518771331,42.09328782707622,32796.68589205006,32888.65961571689
2021-10-24 09:00:00,EIGHTCAP:CRYPTO10,32702.5,32702.5,32552.5,32595.0,32638,-0.0037848727183932285,-107.5,33259.4720995771,32893.125,32526.777900422905,22.525597269624573,38.680318543799764,32760.015729859137,32860.69203326766
2021-10-24 09:30:00,EIGHTCAP:CRYPTO10,32595.0,32670.0,32467.5,32482.5,32553,-0.0026043262454806815,-112.5,33263.50468055323,32863.875,32464.24531944677,7.167235494880546,22.298065984072803,32709.5583244302,32824.67374438503
2021-10-24 10:00:00,EIGHTCAP:CRYPTO10,32482.5,32577.5,32200.0,32200.0,32365,-0.005775197370442076,-282.5,33293.46341064174,32816.875,32340.286589358253,0.0,9.897610921501702,32616.911356351982,32765.181006824547
2021-10-24 10:30:00,EIGHTCAP:CRYPTO10,32200.0,32505.0,32200.0,32367.5,32318,-0.0014521860033986922,167.5,33282.715121172834,32781.75,32280.78487882717,17.402597402597404,8.189944299159313,32571.56383701526,32727.306625222212
2021-10-24 11:00:00,EIGHTCAP:CRYPTO10,32367.5,32412.5,32107.5,32412.5,32325,0.00021659756173031397,45.0,33256.44525699858,32748.875,32241.30474300142,29.901960784313726,15.768186062303705,32542.64313937612,32697.325041867716
2021-10-24 11:30:00,EIGHTCAP:CRYPTO10,32412.5,32555.0,32327.5,32520.0,32453,0.003959783449342558,107.5,33239.56719022619,32728.875,32218.182809773807,42.63565891472868,29.980072367213268,32538.526204944097,32680.436942642224
2021-10-24 12:00:00,EIGHTCAP:CRYPTO10,32520.0,32605.0,32492.5,32605.0,32555,0.0031430068098481367,85.0,33206.46619781394,32709.25,32212.03380218606,51.42118863049095,41.31960277651111,32550.612349499715,32673.25247191439
2021-10-24 12:30:00,EIGHTCAP:CRYPTO10,32605.0,32605.0,32440.0,32500.0,32537,-0.0005529104592228995,-105.0,33170.5276590433,32684.375,32198.222340956705,44.225352112676056,46.094066552631894,32541.410104136132,32656.752236493972
2021-10-24 13:00:00,EIGHTCAP:CRYPTO10,32500.0,32500.0,32170.0,32242.5,32353,-0.005655100347296882,-257.5,33171.15908920776,32653.875,32136.590910792245,16.666666666666664,37.43773580327789,32487.062812475015,32617.299642542166
2021-10-24 13:30:00,EIGHTCAP:CRYPTO10,32242.5,32322.5,32117.5,32285.0,32241,-0.003461811887614741,42.5,33159.264132452205,32625.625,32091.985867547795,24.149659863945576,28.347226214429426,32450.32411929774,32585.65205753815
2021-10-24 14:00:00,EIGHTCAP:CRYPTO10,32285.0,32562.5,32285.0,32447.5,32395,0.004776526782668045,162.5,33074.901304863204,32591.625,32108.348695136792,46.25850340136054,29.02494331065759,32449.810643061788,32572.494718724996
2021-10-24 14:30:00,EIGHTCAP:CRYPTO10,32447.5,32665.0,32410.0,32665.0,32546,0.0046612131501775345,217.5,33036.99123276945,32578.5,32120.008767230556,75.85034013605441,48.752834467120174,32488.935980686918,32581.30474551309
2021-10-24 15:00:00,EIGHTCAP:CRYPTO10,32665.0,32707.5,32592.5,32672.5,32659,0.0034720088490136636,7.5,32968.0712327661,32560.25,32152.428767233894,76.87074829931973,66.32653061224488,32522.31125692566,32589.990007845176
2021-10-24 15:30:00,EIGHTCAP:CRYPTO10,32672.5,32832.5,32672.5,32832.5,32752,0.002847607091460258,160.0,32934.56229221835,32553.125,32171.68770778165,100.0,84.24036281179137,32578.709210211902,32613.08619757421
2021-10-24 16:00:00,EIGHTCAP:CRYPTO10,32832.5,33025.0,32832.5,32962.5,32913,0.004915730337078594,130.0,32962.35566126412,32559.0,32155.64433873588,93.18801089918256,90.01958639950077,32648.48935380974,32646.363702567138
2021-10-24 16:30:00,EIGHTCAP:CRYPTO10,32962.5,33070.0,32962.5,32970.0,32991,0.0023698842402697373,7.5,33017.295111942076,32575.125,32132.954888057924,89.6103896103896,94.2661335031907,32706.94583493524,32677.18620708455
2021-10-24 17:00:00,EIGHTCAP:CRYPTO10,32970.0,33077.5,32970.0,33005.0,33005,0.0004243581582856759,35.0,33080.18658160418,32599.0,32117.813418395817,92.5257731958763,91.7747245684828,32761.13750131065,32708.406568314593
2021-10-24 17:30:00,EIGHTCAP:CRYPTO10,33005.0,33047.5,32910.0,33012.5,32993,-0.0003635812755643508,7.5,33131.140265486705,32616.125,32101.109734513295,93.29896907216495,91.81171062614362,32806.83977379963,32737.367847522728
2021-10-24 18:00:00,EIGHTCAP:CRYPTO10,33012.5,33052.5,32940.0,33020.0,33006,0.00039402297457047375,7.5,33162.085213272454,32625.0,32087.914786727546,94.01041666666666,93.27838631156929,32845.59617856333,32764.285195377706
2021-10-24 18:30:00,EIGHTCAP:CRYPTO10,33020.0,33062.5,32937.5,33062.5,33020,0.0004241653032781567,42.5,33214.076084893226,32643.0,32071.923915106778,98.4375,95.24896191294386,32885.03323700636,32792.68660534173
2021-10-24 19:00:00,EIGHTCAP:CRYPTO10,33062.5,33160.0,32895.0,33040.0,33039,0.0005754088431253468,-22.5,33262.526494202175,32665.25,32067.97350579782,88.48920863309353,93.64570843325339,32913.209012096115,32816.24026197585
2021-10-24 19:30:00,EIGHTCAP:CRYPTO10,33020.0,33407.5,32990.0,33407.5,33206,0.005054632404128512,387.5,33387.28687079358,32711.5,32035.713129206426,100.0,95.64223621103116,33003.08010080591,32872.550713216246
2021-10-24 20:00:00,EIGHTCAP:CRYPTO10,33062.5,33522.5,32945.0,33327.5,33214,0.00024092031560551952,265.0,33452.0615608152,32767.875,32083.6884391848,86.12099644128114,91.53673502479154,33062.065537023016,32915.879216719455
2021-10-24 20:30:00,EIGHTCAP:CRYPTO10,33327.5,33407.5,33227.5,33407.5,33342,0.0038537965917986305,80.0,33533.39384679872,32819.875,32106.356153201283,90.7070707070707,92.27602238278394,33124.87180301883,32962.70024369856
2021-10-24 21:00:00,EIGHTCAP:CRYPTO10,33370.0,33450.0,33255.0,33305.0,33345,8.997660608245361e-05,-65.0,33582.367089296386,32864.5,32146.632910703614,80.4494382022472,85.75916845019965,33157.62238428814,32995.30022048917
2021-10-24 21:30:00,EIGHTCAP:CRYPTO10,33305.0,33452.5,33305.0,33422.5,33371,0.000779727095516547,117.5,33649.438765683546,32909.625,32169.811234316458,89.24731182795699,86.80127357909161,33205.7819507812,33035.98591377591
2021-10-24 22:00:00,EIGHTCAP:CRYPTO10,33457.5,33540.0,33255.0,33427.5,33420,0.0014683407749243038,-30.0,33710.44020694389,32950.75,32191.059793056113,87.03170028818444,85.57615010612953,33246.09432336644,33073.272969606776
2021-10-24 22:30:00,EIGHTCAP:CRYPTO10,33427.5,33505.0,33350.0,33467.5,33437,0.000508677438659566,40.0,33761.17430597499,32999.125,32237.075694025007,89.75265017667844,88.67722076427327,33286.34990093618,33110.81840107279
2021-10-24 23:00:00,EIGHTCAP:CRYPTO10,33467.5,33537.5,33412.5,33462.5,33470,0.0009869306456919968,-5.0,33759.93413751358,33060.125,32360.315862486423,87.98449612403101,88.25628219629795,33318.377191675056,33144.31188668491
2021-10-24 23:30:00,EIGHTCAP:CRYPTO10,33427.5,33537.5,33412.5,33537.5,33478,0.00023902001792652783,110.0,33751.007615615665,33122.75,32494.49238438434,99.6124031007752,92.44984980049487,33358.217702279595,33181.7583736673
2021-10-25 00:00:00,EIGHTCAP:CRYPTO10,33537.5,33572.5,33495.0,33537.5,33535,0.0017026106696935717,0.0,33745.07340657352,33177.25,32609.426593426477,94.8339483394834,94.1436158547632,33390.8144836833,33215.63852855613
2021-10-25 00:30:00,EIGHTCAP:CRYPTO10,33537.5,33537.5,33427.5,33497.5,33500,-0.0010436857015059253,-40.0,33749.419593591905,33218.875,32688.33040640809,88.92988929889299,94.4587469130505,33410.21185028634,33242.48247821745
2021-10-25 01:00:00,EIGHTCAP:CRYPTO10,33497.5,33572.5,33402.5,33495.0,33491,-0.00026865671641795874,-2.5,33737.0330453081,33260.0,32782.9669546919,88.56088560885608,90.77490774907749,33425.627877507,33266.531766006265
2021-10-25 01:30:00,EIGHTCAP:CRYPTO10,33495.0,33567.5,33495.0,33567.5,33531,0.001194350721089199,72.5,33747.644140919925,33296.75,32845.855859080075,99.2619926199262,92.25092250922508,33451.42280886936,33295.195407339
2021-10-25 02:00:00,EIGHTCAP:CRYPTO10,33497.5,33797.5,33457.5,33797.5,33637,0.0031612537651726225,300.0,33813.089573376856,33338.5,32863.910426623144,100.0,95.94095940959409,33514.345934529476,33343.03393997338
2021-10-25 02:30:00,EIGHTCAP:CRYPTO10,33797.5,33872.5,33530.0,33767.5,33741,0.003091833397746546,-30.0,33856.59889328158,33378.375,32900.15110671842,88.67924528301887,95.98041263431502,33560.37394643321,33383.45927902353
2021-10-25 03:00:00,EIGHTCAP:CRYPTO10,33767.5,33817.5,33532.5,33797.5,33728,-0.0003852879286327937,30.0,33897.29114325233,33418.0,32938.70885674767,88.37209302325581,92.35044610209155,33603.48777435444,33422.89172864034
2021-10-25 03:30:00,EIGHTCAP:CRYPTO10,33782.5,33835.0,33737.5,33737.5,33773,0.0013342030360530277,-45.0,33913.66352774359,33454.25,32994.83647225641,78.13765182186235,85.062996709379,33627.85363356273,33452.85442115078
2021-10-25 04:00:00,EIGHTCAP:CRYPTO10,33737.5,33815.0,33715.0,33737.5,33751,-0.0006514079294110964,0.0,33917.71455663989,33490.125,33062.53544336011,78.13765182186235,81.54913222232683,33647.78933655132,33479.96352389833
2021-10-25 04:30:00,EIGHTCAP:CRYPTO10,33737.5,33777.5,33702.5,33747.5,33741,-0.0002962875174068458,10.0,33915.96378471672,33524.375,33132.78621528328,79.75708502024291,78.6774628879892,33665.918548087444,33505.44318828896
2021-10-25 05:00:00,EIGHTCAP:CRYPTO10,33747.5,33807.5,33627.5,33675.0,33714,-0.000800213390237392,-72.5,33879.35896691646,33556.125,33232.89103308354,62.20095693779905,73.3652312599681,33667.56972116245,33521.591456070964
2021-10-25 05:30:00,EIGHTCAP:CRYPTO10,33675.0,33740.0,33540.0,33697.5,33663,-0.0015127246841074582,22.5,33891.79832179324,33570.625,33249.45167820676,62.76595744680851,68.24133313495015,33673.011590042006,33538.344650730876
2021-10-25 06:00:00,EIGHTCAP:CRYPTO10,33697.5,33822.5,33635.0,33822.5,33744,0.002406202655734768,125.0,33913.94200113266,33595.375,33276.80799886734,89.36170212765957,71.4428721707557,33700.19130094346,33565.40706494699
2021-10-25 06:30:00,EIGHTCAP:CRYPTO10,33822.5,33822.5,33555.0,33697.5,33724,-0.0005926979611190486,-125.0,33918.6862820071,33609.875,33301.0637179929,62.76595744680851,71.63120567375886,33699.70197349919,33577.98734447585
2021-10-25 07:00:00,EIGHTCAP:CRYPTO10,33677.5,33822.5,33632.5,33752.5,33721,-8.895741904879628e-05,75.0,33911.4825007477,33632.25,33353.0174992523,74.46808510638297,75.53191489361701,33709.30161468116,33594.607597382914
2021-10-25 07:30:00,EIGHTCAP:CRYPTO10,33752.5,33815.0,33622.5,33660.0,33712,-0.00026689599952556264,-92.5,33905.42375520907,33644.125,33382.82624479093,54.78723404255319,64.00709219858155,33700.33768473913,33600.83544525121
2021-10-25 08:00:00,EIGHTCAP:CRYPTO10,33632.5,33805.0,33575.0,33805.0,33704,-0.00023730422401513351,172.5,33912.69244239584,33663.0,33413.30755760416,83.73493975903614,70.99675296932409,33719.36719660474,33620.279688560615
2021-10-25 08:30:00,EIGHTCAP:CRYPTO10,33805.0,33895.0,33747.5,33895.0,33835,0.0038867790173273686,90.0,33936.77857721237,33684.375,33431.97142278763,100.0,79.50739126719644,33751.3004335857,33646.443527745316
2021-10-25 09:00:00,EIGHTCAP:CRYPTO10,33895.0,33945.0,33585.0,33875.0,33825,-0.00029555194325403544,-20.0,33948.315909013516,33705.0,33461.684090986484,83.13253012048193,88.95582329317267,33773.791263842846,33668.21081081719
2021-10-25 09:30:00,EIGHTCAP:CRYPTO10,33875.0,33947.5,33760.0,33947.5,33882,0.001685144124168536,72.5,33978.29802630834,33725.5,33472.70197369166,100.0,94.37751004016063,33805.37467041687,33694.809781215554
2021-10-25 10:00:00,EIGHTCAP:CRYPTO10,33947.5,33990.0,33875.0,33990.0,33950,0.0020069653503334006,42.5,34010.87801089991,33748.125,33485.37198910009,100.0,94.37751004016063,33838.94291215926,33722.9231353855
2021-10-25 10:30:00,EIGHTCAP:CRYPTO10,33990.0,34262.5,33877.5,34262.5,34098,0.004359351988217908,272.5,34110.96168050002,33786.375,33461.78831949998,100.0,100.0,33915.953291766666,33774.311408205926
2021-10-25 11:00:00,EIGHTCAP:CRYPTO10,34262.5,34305.0,34182.5,34227.5,34244,0.004281776057246667,-35.0,34173.4305622338,33823.0,33472.5694377662,89.86928104575163,96.62309368191721,33972.59814780909,33817.472226472026
2021-10-25 11:30:00,EIGHTCAP:CRYPTO10,34227.5,34330.0,34182.5,34255.0,34248,0.00011680878402064998,27.5,34236.020352053485,33857.375,33478.729647946515,90.50632911392405,93.45853671989188,34023.94393911653,33859.141538236596
2021-10-25 12:00:00,EIGHTCAP:CRYPTO10,34262.5,34307.5,34040.0,34107.5,34179,-0.0020147161878065756,-155.0,34266.292131647584,33872.875,33479.457868352416,71.83544303797468,84.07035106588346,34039.135950186246,33882.79472507121
2021-10-25 12:30:00,EIGHTCAP:CRYPTO10,34100.0,34287.5,33927.5,34050.0,34091,-0.0025746803592849865,-50.0,34284.748929007284,33887.0,33489.251070992716,63.87096774193548,75.40424663127807,34041.111231970564,33898.71903696919
2021-10-25 13:00:00,EIGHTCAP:CRYPTO10,34050.0,34177.5,33927.5,34000.0,34038,-0.0015546625208999743,-50.0,34295.590064836135,33897.125,33498.659935163865,57.41935483870968,64.3752552062066,34033.63646252137,33908.36484297213
2021-10-25 13:30:00,EIGHTCAP:CRYPTO10,34000.0,34100.0,33927.5,34072.5,34025,-0.00038192608261355954,72.5,34312.251557516975,33913.875,33515.498442483025,65.89403973509934,62.39478743858149,34040.702560244754,33923.99676268907
2021-10-25 14:00:00,EIGHTCAP:CRYPTO10,34072.5,34072.5,34000.0,34000.0,34036,0.00032329169728151363,-72.5,34318.1407069479,33927.0,33535.8592930521,56.29139072847682,59.868261767428606,34033.30209474571,33931.23516624249
2021-10-25 14:30:00,EIGHTCAP:CRYPTO10,34000.0,34072.5,33885.0,34072.5,34007,-0.0008520390175108528,72.5,34329.97069344291,33943.25,33556.52930655709,65.89403973509934,62.69315673289183,34040.428986610124,33944.68895993369
2021-10-25 15:00:00,EIGHTCAP:CRYPTO10,33922.5,34035.0,33912.5,33960.0,33957,-0.001470285529449833,37.5,34323.024137010085,33957.5,33591.975862989915,50.33557046979866,57.50700031112493,34025.80553449919,33946.14715422571
2021-10-25 15:30:00,EIGHTCAP:CRYPTO10,33960.0,34000.0,33845.0,33922.5,33931,-0.0007656742350620194,-37.5,34313.86058487042,33968.75,33623.63941512958,45.302013422818796,53.84387454257226,34007.02271004479,33943.895044299454
2021-10-25 16:00:00,EIGHTCAP:CRYPTO10,33942.5,34067.5,33897.5,34032.5,33985,0.0015914650319766022,90.0,34318.35136661805,33979.25,33640.14863338195,47.80701754385965,47.81486714549237,34011.6549445821,33952.333611509035
2021-10-25 16:30:00,EIGHTCAP:CRYPTO10,34032.5,34032.5,33845.0,34002.5,33978,-0.0002059732234809264,-30.0,34306.60912396674,33994.5,33682.39087603326,32.47422680412371,41.86108592360072,34009.990409203536,33957.11136279389
2021-10-25 17:00:00,EIGHTCAP:CRYPTO10,34002.5,34032.5,33897.5,34025.0,33989,0.0003237388898698068,22.5,34298.80874477052,34008.125,33717.44125522948,37.11340206185567,39.13154880327968,34012.719425711985,33963.57694728971
2021-10-25 17:30:00,EIGHTCAP:CRYPTO10,34025.0,34115.0,33992.5,34115.0,34061,0.002118332401659373,90.0,34274.20321131381,34030.875,33787.54678868619,55.670103092783506,41.75257731958763,34031.315893764346,33977.99819040498
2021-10-25 18:00:00,EIGHTCAP:CRYPTO10,34115.0,34115.0,33995.0,34112.5,34084,0.0006752590939784753,-2.5,34267.32690969463,34046.25,33825.17309030537,55.154639175257735,49.312714776632305,34046.07664035264,33990.80788655688
2021-10-25 18:30:00,EIGHTCAP:CRYPTO10,34112.5,34112.5,33992.5,34072.5,34072,-0.00035207135312753657,-40.0,34264.582161805716,34055.125,33845.667838194284,49.18918918918919,53.33797715241014,34050.88088756125,33998.58808783718
2021-10-25 19:00:00,EIGHTCAP:CRYPTO10,34072.5,34275.0,33995.0,34275.0,34154,0.0024066682319794364,202.5,34288.51539464428,34075.125,33861.73460535572,97.17514124293785,67.17298986912826,34091.62981709557,34024.91303185269
2021-10-25 19:30:00,EIGHTCAP:CRYPTO10,34275.0,34275.0,34072.5,34170.0,34198,0.001288282485214065,-105.0,34294.76921532085,34086.25,33877.73078467915,75.5813953488372,73.98190859365475,34105.878941260016,34038.73083834291
2021-10-25 20:00:00,EIGHTCAP:CRYPTO10,34170.0,34195.0,34047.5,34097.5,34127,-0.0020761448037897035,-72.5,34295.18072753095,34091.625,33888.06927246905,58.720930232558146,77.15915560811106,34104.35549739456,34044.32790135787
2021-10-25 20:30:00,EIGHTCAP:CRYPTO10,34097.5,34237.5,34007.5,34007.5,34087,-0.0011720924780965758,-90.0,34268.85751304603,34078.875,33888.89248695397,37.7906976744186,57.36434108527132,34086.745406959184,34040.820482180934
2021-10-25 21:00:00,EIGHTCAP:CRYPTO10,34007.5,34125.0,34007.5,34125.0,34066,-0.0006160706427670304,117.5,34252.02019705498,34073.75,33895.47980294502,65.11627906976744,53.87596899224807,34093.700787512054,34048.83757911608
2021-10-25 21:30:00,EIGHTCAP:CRYPTO10,34097.5,34172.5,34085.0,34127.5,34120,0.001585158222274341,30.0,34226.43866649907,34067.375,33908.31133350093,65.69767441860465,56.2015503875969,34099.8460988735,34056.32923824788
2021-10-25 22:00:00,EIGHTCAP:CRYPTO10,34105.0,34127.5,34015.0,34092.5,34085,-0.001025791324736236,-12.5,34225.03216191983,34066.625,33908.21783808017,57.55813953488372,62.79069767441862,34098.51044453286,34059.774072700464
2021-10-25 22:30:00,EIGHTCAP:CRYPTO10,34092.5,34162.5,34015.0,34092.5,34090,0.00014669209329620791,0.0,34227.358256240004,34068.75,33910.141743759996,57.55813953488372,60.27131782945737,34097.417636435974,34062.890827681375
2021-10-25 23:00:00,EIGHTCAP:CRYPTO10,34092.5,34127.5,33892.5,33905.0,34004,-0.0025227339395716974,-187.5,34236.37047005649,34064.0,33891.62952994351,13.953488372093023,43.02325581395349,34062.43261162943,34047.853605997436
2021-10-25 23:30:00,EIGHTCAP:CRYPTO10,33905.0,34057.5,33837.5,33940.0,33935,-0.002029173038466059,35.0,34238.340793511314,34057.375,33876.409206488686,23.42857142857143,31.646733111849397,34040.17213678772,34037.58183399768
2021-10-26 00:00:00,EIGHTCAP:CRYPTO10,33940.0,34097.5,33892.5,34000.0,33982,0.0013850007367024464,60.0,34238.340793511314,34057.375,33876.409206488686,37.142857142857146,24.841638981173872,34032.868111917225,34034.00261171219
2021-10-26 00:30:00,EIGHTCAP:CRYPTO10,34000.0,34002.5,33925.0,33940.0,33966,-0.00047083750220699994,-60.0,34238.9415317747,34050.75,33862.5584682253,23.42857142857143,28.00000000000001,34015.98300065955,34025.04998202531
2021-10-26 01:00:00,EIGHTCAP:CRYPTO10,33940.0,33940.0,33780.0,33865.0,33881,-0.0025025025025025016,-75.0,34248.11643335391,34046.0,33843.88356664609,17.17171717171717,25.91438191438192,33988.53154599418,34009.80712659433
2021-10-26 01:30:00,EIGHTCAP:CRYPTO10,33865.0,34000.0,33865.0,33922.5,33913,0.0009444821581416907,57.5,34248.11643335391,34046.0,33843.88356664609,28.78787878787879,23.129389129389136,33976.52581035887,34001.49216215677
2021-10-26 02:00:00,EIGHTCAP:CRYPTO10,33922.5,33930.0,33790.0,33847.5,33872,-0.0012089759089434216,-75.0,34257.53865817581,34036.75,33815.96134182419,13.636363636363635,19.86531986531987,33953.066572111806,33986.82624195136
2021-10-26 02:30:00,EIGHTCAP:CRYPTO10,33847.5,33977.5,33847.5,33935.0,33901,0.0008561643835616195,87.5,34258.39122748528,34033.375,33808.35877251472,33.87978142076503,25.43467461500249,33949.78174081875,33981.89040938456
2021-10-26 03:00:00,EIGHTCAP:CRYPTO10,33935.0,34177.5,33935.0,34177.5,34056,0.004572136515146985,242.5,34274.97818161917,34041.0,33807.02181838083,86.88524590163934,44.80046365292267,33991.185060669886,34000.51989420508
2021-10-26 03:30:00,EIGHTCAP:CRYPTO10,34177.5,34236.25,33862.5,34132.5,34102,0.0013507164669954719,-45.0,34277.14570075066,34041.875,33806.60429924934,77.26027397260275,66.00843376500238,34016.87868600264,34013.08942809031
2021-10-26 04:00:00,EIGHTCAP:CRYPTO10,34132.5,34157.5,34040.0,34102.5,34108,0.00017594275995547193,-30.0,34276.05549388616,34041.375,33806.69450611384,70.68493150684931,78.27681712703047,34032.44619763852,34021.60472065314
2021-10-26 04:30:00,EIGHTCAP:CRYPTO10,34102.5,34162.5,34040.0,34077.5,34095,-0.00038114225401664203,-25.0,34276.455706097906,34041.625,33806.794293902094,65.20547945205479,71.05022831050229,34040.63779806788,34026.92808059093
2021-10-26 05:00:00,EIGHTCAP:CRYPTO10,34077.5,34132.5,33952.5,34115.0,34069,-0.0007625751576477713,37.5,34244.67796790921,34033.625,33822.57203209079,73.42465753424658,69.77168949771689,34054.15819841917,34035.31588243941
2021-10-26 05:30:00,EIGHTCAP:CRYPTO10,34115.0,34205.0,34065.0,34197.5,34145,0.002230766972908027,82.5,34250.11318929962,34035.0,33819.88681070038,91.5068493150685,76.71232876712328,34080.22034416114,34050.76198887375
2021-10-26 06:00:00,EIGHTCAP:CRYPTO10,34077.5,34197.5,34025.0,34115.0,34103,-0.00123004832332696,37.5,34252.197584411435,34035.875,33819.552415588565,73.42465753424658,79.45205479452055,34086.543917950024,34056.8798946953
2021-10-26 06:30:00,EIGHTCAP:CRYPTO10,34085.0,34205.0,34047.5,34197.5,34133,0.0008796880039878552,112.5,34272.85128563532,34045.375,33817.89871436468,91.5068493150685,85.47945205479454,34106.71775105002,34070.2722856767
2021-10-26 07:00:00,EIGHTCAP:CRYPTO10,34082.5,34160.0,33872.5,33872.5,33996,-0.004013711071397141,-210.0,34269.45934875835,34032.75,33796.04065124165,20.273972602739725,61.73515981735161,34064.13270540456,34051.43682989796
2021-10-26 07:30:00,EIGHTCAP:CRYPTO10,33872.5,34047.5,33865.0,33937.5,33930,-0.0019414048711613452,65.0,34259.19769714833,34023.25,33787.30230285167,34.52054794520548,48.76712328767124,34041.108577149185,34040.58570324101
2021-10-26 08:00:00,EIGHTCAP:CRYPTO10,33937.5,34120.0,33860.0,33972.5,33972,0.0012378426171528734,35.0,34251.882411275976,34017.25,33782.617588724024,40.896358543417364,31.89695969712086,34028.63429039479,34034.10135055139
2021-10-26 08:30:00,EIGHTCAP:CRYPTO10,33972.5,33972.5,33805.0,33850.0,33900,-0.0021193924408335896,-122.5,34248.29201537945,34005.125,33761.95798462055,13.445378151260504,29.62076154662779,33996.15532850483,34016.567888594116
2021-10-26 09:00:00,EIGHTCAP:CRYPTO10,33850.0,33850.0,33517.5,33642.5,33715,-0.00545722713864305,-207.5,34281.78939721282,33992.0,33702.21060278718,17.391304347826086,23.911013680834657,33931.85435968576,33980.942375394676
